date,size,hash,url,datetime
2016-09-09,143026,c2d64403732648336c8f604a5f700b32,http://data.gdeltproject.org/gdeltv2/20160909234500.export.CSV.zip,2016-09-09 23:45:00
2016-09-10,63236,cdae9e4bee4ffc464ad853d285df4b0c,http://data.gdeltproject.org/gdeltv2/20160910234500.export.CSV.zip,2016-09-10 23:45:00
2016-09-11,81365,0982fd2122e117c0907d08ca5edac2f9,http://data.gdeltproject.org/gdeltv2/20160911234500.export.CSV.zip,2016-09-11 23:45:00
2016-09-12,124869,c2e64d50b4e40600280d08333ff0a6ad,http://data.gdeltproject.org/gdeltv2/20160912234500.export.CSV.zip,2016-09-12 23:45:00
2016-09-13,155543,a752938d328e664964d3c29e005a413a,http://data.gdeltproject.org/gdeltv2/20160913234500.export.CSV.zip,2016-09-13 23:45:00
2016-09-14,126839,2a46f848da1648fee705821fd6bfb1dc,http://data.gdeltproject.org/gdeltv2/20160914234500.export.CSV.zip,2016-09-14 23:45:00
2016-09-15,138728,476a33c62b8922fa92fc2a67e70ff5db,http://data.gdeltproject.org/gdeltv2/20160915234500.export.CSV.zip,2016-09-15 23:45:00
2016-09-16,140158,485f6b2bff0f42d7ff6cb178590179be,http://data.gdeltproject.org/gdeltv2/20160916234500.export.CSV.zip,2016-09-16 23:45:00
2016-09-17,73488,4b75fbd1755f584cf6753f9a3bd38a6c,http://data.gdeltproject.org/gdeltv2/20160917234500.export.CSV.zip,2016-09-17 23:45:00
2016-09-18,80002,d8f2494da099924efaca377f10aeba1d,http://data.gdeltproject.org/gdeltv2/20160918234500.export.CSV.zip,2016-09-18 23:45:00
2016-09-19,149217,5d721d8e728808f892a0c1e7ea6266ff,http://data.gdeltproject.org/gdeltv2/20160919234500.export.CSV.zip,2016-09-19 23:45:00
2016-09-20,138803,4441184a19efb789e24f19b78dc0064c,http://data.gdeltproject.org/gdeltv2/20160920234500.export.CSV.zip,2016-09-20 23:45:00
2016-09-21,162556,d74b229deee81c9dc20b2e10cae3248d,http://data.gdeltproject.org/gdeltv2/20160921234500.export.CSV.zip,2016-09-21 23:45:00
2016-09-22,155320,c4e5a9ab2da5ce579ac464aeec60977f,http://data.gdeltproject.org/gdeltv2/20160922234500.export.CSV.zip,2016-09-22 23:45:00
2016-09-23,122406,4b7245cae740ef33509b3afbe0859b33,http://data.gdeltproject.org/gdeltv2/20160923234500.export.CSV.zip,2016-09-23 23:45:00
2016-09-24,78340,112126233875553c626f0d77d939e888,http://data.gdeltproject.org/gdeltv2/20160924234500.export.CSV.zip,2016-09-24 23:45:00
2016-09-25,89196,386b17097f34c854f0ef7a6cb580b1df,http://data.gdeltproject.org/gdeltv2/20160925234500.export.CSV.zip,2016-09-25 23:45:00
2016-09-26,165621,cf67f9ed6fa1b73401250f832650a23e,http://data.gdeltproject.org/gdeltv2/20160926234500.export.CSV.zip,2016-09-26 23:45:00
2016-09-27,136223,fd375f5ded0dd9e21461fb527e98755a,http://data.gdeltproject.org/gdeltv2/20160927234500.export.CSV.zip,2016-09-27 23:45:00
2016-09-28,166946,cc1af0aea3452dfdbaec338c3f6b971d,http://data.gdeltproject.org/gdeltv2/20160928234500.export.CSV.zip,2016-09-28 23:45:00
2016-09-29,147125,f2947a9bd4cc65726c28f8a75354b2d6,http://data.gdeltproject.org/gdeltv2/20160929234500.export.CSV.zip,2016-09-29 23:45:00
2016-09-30,128443,71ee0e444f13537335577eec888915aa,http://data.gdeltproject.org/gdeltv2/20160930234500.export.CSV.zip,2016-09-30 23:45:00
2016-10-01,70204,1065fd318f9ba5e293e9d1cc44981eaf,http://data.gdeltproject.org/gdeltv2/20161001234500.export.CSV.zip,2016-10-01 23:45:00
2016-10-02,71891,467c0048cea354fa02ebd223c40b540e,http://data.gdeltproject.org/gdeltv2/20161002234500.export.CSV.zip,2016-10-02 23:45:00
2016-10-03,137399,cc14095e9c37da43814b11fda30fb1f1,http://data.gdeltproject.org/gdeltv2/20161003234500.export.CSV.zip,2016-10-03 23:45:00
2016-10-04,134750,7c63c661021edbd7bd592b7300214f22,http://data.gdeltproject.org/gdeltv2/20161004234500.export.CSV.zip,2016-10-04 23:45:00
2016-10-05,147356,4aea9f6911bab581ad7dc7daac1dee81,http://data.gdeltproject.org/gdeltv2/20161005234500.export.CSV.zip,2016-10-05 23:45:00
2016-10-06,159569,9ff86665bf65fa0633c98a935fc299f0,http://data.gdeltproject.org/gdeltv2/20161006234500.export.CSV.zip,2016-10-06 23:45:00
2016-10-07,122485,f55ecc0e89b2f28fe8b10336a7d81b8b,http://data.gdeltproject.org/gdeltv2/20161007234500.export.CSV.zip,2016-10-07 23:45:00
2016-10-08,81842,6ae058c43da0ba15143f77c88c0b4fbb,http://data.gdeltproject.org/gdeltv2/20161008234500.export.CSV.zip,2016-10-08 23:45:00
2016-10-09,94309,ee96d72533027497d23d3b4568af9c75,http://data.gdeltproject.org/gdeltv2/20161009234500.export.CSV.zip,2016-10-09 23:45:00
2016-10-10,136786,5db0f39096fb79aa673b420645f64c2a,http://data.gdeltproject.org/gdeltv2/20161010234500.export.CSV.zip,2016-10-10 23:45:00
2016-10-11,121443,2807520d8f8ca4473138652f4ba60309,http://data.gdeltproject.org/gdeltv2/20161011234500.export.CSV.zip,2016-10-11 23:45:00
2016-10-12,178981,2397062221aea08b3417cf509d689f7e,http://data.gdeltproject.org/gdeltv2/20161012234500.export.CSV.zip,2016-10-12 23:45:00
2016-10-13,174829,87818de7ca1b5448d50bc9b9cf25a8c3,http://data.gdeltproject.org/gdeltv2/20161013234500.export.CSV.zip,2016-10-13 23:45:00
2016-10-14,122336,a405e3008ee1fe4473cfe99f83cae70f,http://data.gdeltproject.org/gdeltv2/20161014234500.export.CSV.zip,2016-10-14 23:45:00
2016-10-15,85605,fdbdb3a428927607b359e77447f88230,http://data.gdeltproject.org/gdeltv2/20161015234500.export.CSV.zip,2016-10-15 23:45:00
2016-10-16,99652,b97aec88a558378b53e394fa53b71ceb,http://data.gdeltproject.org/gdeltv2/20161016234500.export.CSV.zip,2016-10-16 23:45:00
2016-10-17,147198,d4bef8ee6630bbe20a03b24764e4a4ec,http://data.gdeltproject.org/gdeltv2/20161017234500.export.CSV.zip,2016-10-17 23:45:00
2016-10-18,153802,789b748cfcd8721b4b8ec1d98675a0a8,http://data.gdeltproject.org/gdeltv2/20161018234500.export.CSV.zip,2016-10-18 23:45:00
2016-10-19,160368,fefb374ce0b184ff0342016a4a52eba4,http://data.gdeltproject.org/gdeltv2/20161019234500.export.CSV.zip,2016-10-19 23:45:00
2016-10-20,148523,601e26c4ba6fce9812f1ec2c4bf3099b,http://data.gdeltproject.org/gdeltv2/20161020234500.export.CSV.zip,2016-10-20 23:45:00
2016-10-21,115390,6b0d45caf97cfef06f7c579c42e935ec,http://data.gdeltproject.org/gdeltv2/20161021234500.export.CSV.zip,2016-10-21 23:45:00
2016-10-22,74901,e10e47436794cbee85b999aff46b44d8,http://data.gdeltproject.org/gdeltv2/20161022234500.export.CSV.zip,2016-10-22 23:45:00
2016-10-23,71443,ce6c548bf7574ed74225d279fb28e46c,http://data.gdeltproject.org/gdeltv2/20161023234500.export.CSV.zip,2016-10-23 23:45:00
2016-10-24,139064,9daef7b17b2ad13f6237f559c96254d8,http://data.gdeltproject.org/gdeltv2/20161024234500.export.CSV.zip,2016-10-24 23:45:00
2016-10-25,149617,89f0f9c66de4c801074000d1a9acc328,http://data.gdeltproject.org/gdeltv2/20161025234500.export.CSV.zip,2016-10-25 23:45:00
2016-10-26,129877,59f9dac6959459873e69a2c99b8ad35f,http://data.gdeltproject.org/gdeltv2/20161026234500.export.CSV.zip,2016-10-26 23:45:00
2016-10-27,160724,f1fcda7bfa53d543228a61f45f65e5a9,http://data.gdeltproject.org/gdeltv2/20161027234500.export.CSV.zip,2016-10-27 23:45:00
2016-10-28,129460,0ad39f9baa44899217ee9f39cde3d81f,http://data.gdeltproject.org/gdeltv2/20161028234500.export.CSV.zip,2016-10-28 23:45:00
2016-10-29,71052,2ac8d35a18bceb629f25a382381d02b8,http://data.gdeltproject.org/gdeltv2/20161029234500.export.CSV.zip,2016-10-29 23:45:00
2016-10-30,88773,275c00b946aef4a47a0aa88117274a15,http://data.gdeltproject.org/gdeltv2/20161030234500.export.CSV.zip,2016-10-30 23:45:00
2016-10-31,119578,82393d2d0f550abbb6aab6b6c7f81f14,http://data.gdeltproject.org/gdeltv2/20161031234500.export.CSV.zip,2016-10-31 23:45:00
2016-11-01,162337,861869cde1a5386724ac7faf67424d38,http://data.gdeltproject.org/gdeltv2/20161101234500.export.CSV.zip,2016-11-01 23:45:00
2016-11-02,142233,8f183fffb4fec37964d5a39d55e6255c,http://data.gdeltproject.org/gdeltv2/20161102234500.export.CSV.zip,2016-11-02 23:45:00
2016-11-03,118301,53abaf1840bd39e221fb2d35f0b15a8c,http://data.gdeltproject.org/gdeltv2/20161103234500.export.CSV.zip,2016-11-03 23:45:00
2016-11-04,146477,045e1250be91e353f477ec5961bc0dbf,http://data.gdeltproject.org/gdeltv2/20161104234500.export.CSV.zip,2016-11-04 23:45:00
2016-11-05,59517,ea1069e9fc4080efa0dcf3daca9d1b43,http://data.gdeltproject.org/gdeltv2/20161105234500.export.CSV.zip,2016-11-05 23:45:00
2016-11-06,99536,99bfa47b0430ea450537341df0108d32,http://data.gdeltproject.org/gdeltv2/20161106234500.export.CSV.zip,2016-11-06 23:45:00
2016-11-07,157806,4f5a2dd6d4bbd5c3b01bb0ba81fd3e1f,http://data.gdeltproject.org/gdeltv2/20161107234500.export.CSV.zip,2016-11-07 23:45:00
2016-11-08,120435,822ec11bc00003471aa9a0a9cd5011d4,http://data.gdeltproject.org/gdeltv2/20161108234500.export.CSV.zip,2016-11-08 23:45:00
2016-11-09,139340,5e2cd27ca7ff0a5829f91e2d083c9e19,http://data.gdeltproject.org/gdeltv2/20161109234500.export.CSV.zip,2016-11-09 23:45:00
2016-11-10,157846,45d0ec4537eae69785841f986432d137,http://data.gdeltproject.org/gdeltv2/20161110234500.export.CSV.zip,2016-11-10 23:45:00
2016-11-11,142063,bb0c8ad62543063dfcf987a9db19652f,http://data.gdeltproject.org/gdeltv2/20161111234500.export.CSV.zip,2016-11-11 23:45:00
2016-11-12,53948,e3fd7b0619ea9305645ae851b69c1260,http://data.gdeltproject.org/gdeltv2/20161112234500.export.CSV.zip,2016-11-12 23:45:00
2016-11-13,79138,d10f35187ea947405b542053f312d26e,http://data.gdeltproject.org/gdeltv2/20161113234500.export.CSV.zip,2016-11-13 23:45:00
2016-11-14,131121,d61cebdbfcabb9d04ec536c5b0e35fd2,http://data.gdeltproject.org/gdeltv2/20161114234500.export.CSV.zip,2016-11-14 23:45:00
2016-11-15,159823,4ffa70dfd3800813658556dd47f0459e,http://data.gdeltproject.org/gdeltv2/20161115234500.export.CSV.zip,2016-11-15 23:45:00
2016-11-16,173926,13de055e956d41c209fd8f38824e6cd9,http://data.gdeltproject.org/gdeltv2/20161116233000.export.CSV.zip,2016-11-16 23:30:00
2016-11-17,131206,6755e6bb91bad8445d8306b7c1e93b05,http://data.gdeltproject.org/gdeltv2/20161117234500.export.CSV.zip,2016-11-17 23:45:00
2016-11-18,108851,d210c34957720a13d82e257ad097a07c,http://data.gdeltproject.org/gdeltv2/20161118234500.export.CSV.zip,2016-11-18 23:45:00
2016-11-19,61103,8a4dfa3c0e936b9e6fade46420f992d4,http://data.gdeltproject.org/gdeltv2/20161119234500.export.CSV.zip,2016-11-19 23:45:00
2016-11-20,82216,98937789cf0b92395f1493ca6c1f47ad,http://data.gdeltproject.org/gdeltv2/20161120234500.export.CSV.zip,2016-11-20 23:45:00
2016-11-21,140572,7685df9c3b1d36c190d078ff5e1c4d77,http://data.gdeltproject.org/gdeltv2/20161121234500.export.CSV.zip,2016-11-21 23:45:00
2016-11-22,166635,6e8821a45dee691eea77ce79882f56fb,http://data.gdeltproject.org/gdeltv2/20161122234500.export.CSV.zip,2016-11-22 23:45:00
2016-11-23,110273,a1f02094908b2c92db3a1b8a91f20256,http://data.gdeltproject.org/gdeltv2/20161123234500.export.CSV.zip,2016-11-23 23:45:00
2016-11-24,88900,1f101d3c249e01233b6ed9c31331ca3d,http://data.gdeltproject.org/gdeltv2/20161124234500.export.CSV.zip,2016-11-24 23:45:00
2016-11-25,84944,27f586459d2632aaf8aa965c5a718700,http://data.gdeltproject.org/gdeltv2/20161125234500.export.CSV.zip,2016-11-25 23:45:00
2016-11-26,61377,5ddc4a6228e018c6cea44ee38c838abb,http://data.gdeltproject.org/gdeltv2/20161126234500.export.CSV.zip,2016-11-26 23:45:00
2016-11-27,73377,75106b081acea77038a6b6cadf9a671a,http://data.gdeltproject.org/gdeltv2/20161127234500.export.CSV.zip,2016-11-27 23:45:00
2016-11-28,162252,22cdb8610102650a38ae6645d5f847ca,http://data.gdeltproject.org/gdeltv2/20161128234500.export.CSV.zip,2016-11-28 23:45:00
2016-11-29,152311,234ab601d1a4f6f2d72090e0d04a41d7,http://data.gdeltproject.org/gdeltv2/20161129234500.export.CSV.zip,2016-11-29 23:45:00
2016-11-30,159441,5260e5246794efcb3de24c9c500032b1,http://data.gdeltproject.org/gdeltv2/20161130234500.export.CSV.zip,2016-11-30 23:45:00
2016-12-01,153152,6b4b5e894c4120670774b675b5b1fabb,http://data.gdeltproject.org/gdeltv2/20161201234500.export.CSV.zip,2016-12-01 23:45:00
2016-12-02,123203,24069133a919c5548587659053030ad5,http://data.gdeltproject.org/gdeltv2/20161202234500.export.CSV.zip,2016-12-02 23:45:00
2016-12-03,75697,991d5d942837413646eb2510fda6d7ff,http://data.gdeltproject.org/gdeltv2/20161203234500.export.CSV.zip,2016-12-03 23:45:00
2016-12-04,74226,9435499a5a06aacaf3e956056d321b7a,http://data.gdeltproject.org/gdeltv2/20161204234500.export.CSV.zip,2016-12-04 23:45:00
2016-12-05,141799,8522e4f0665f7116c2ab65c186f832d9,http://data.gdeltproject.org/gdeltv2/20161205234500.export.CSV.zip,2016-12-05 23:45:00
2016-12-06,172659,eac728ef9f033c5bc3ffa4464dcd777f,http://data.gdeltproject.org/gdeltv2/20161206234500.export.CSV.zip,2016-12-06 23:45:00
2016-12-07,149725,d3a08e81ead3839400912a72e4e2f997,http://data.gdeltproject.org/gdeltv2/20161207234500.export.CSV.zip,2016-12-07 23:45:00
2016-12-08,136594,64824b9e6e1aa3f51442c431efcb952b,http://data.gdeltproject.org/gdeltv2/20161208234500.export.CSV.zip,2016-12-08 23:45:00
2016-12-09,109179,9513814725a485473ea8a8b9efa971f1,http://data.gdeltproject.org/gdeltv2/20161209234500.export.CSV.zip,2016-12-09 23:45:00
2016-12-10,53076,c2f1a24c896a6efe26cd59aafe9c1426,http://data.gdeltproject.org/gdeltv2/20161210234500.export.CSV.zip,2016-12-10 23:45:00
2016-12-11,87637,eb342ee1588d29b984d758e0a3cb205e,http://data.gdeltproject.org/gdeltv2/20161211234500.export.CSV.zip,2016-12-11 23:45:00
2016-12-12,146849,30e2b3d282acdbb301db92de6ac0a174,http://data.gdeltproject.org/gdeltv2/20161212234500.export.CSV.zip,2016-12-12 23:45:00
2016-12-13,150627,ab750e60d0890f012874c5c16388820d,http://data.gdeltproject.org/gdeltv2/20161213234500.export.CSV.zip,2016-12-13 23:45:00
2016-12-14,168622,5e8e9cf85a61f7b1d7211d5982be21b5,http://data.gdeltproject.org/gdeltv2/20161214234500.export.CSV.zip,2016-12-14 23:45:00
2016-12-15,151804,a4e9e9ecf3a752348de74318635da3cc,http://data.gdeltproject.org/gdeltv2/20161215234500.export.CSV.zip,2016-12-15 23:45:00
2016-12-16,114145,528cb35877ab2d21bd784b6eb5f84d1c,http://data.gdeltproject.org/gdeltv2/20161216234500.export.CSV.zip,2016-12-16 23:45:00
2016-12-17,55969,aea075b0dc70ffb487c9be3e0e0b8ad0,http://data.gdeltproject.org/gdeltv2/20161217234500.export.CSV.zip,2016-12-17 23:45:00
2016-12-18,95010,cc6935bfb816ce241267eeb044f8ef01,http://data.gdeltproject.org/gdeltv2/20161218234500.export.CSV.zip,2016-12-18 23:45:00
2016-12-19,155431,1315b32e874eaa95d1fc7c4e2f67abe2,http://data.gdeltproject.org/gdeltv2/20161219234500.export.CSV.zip,2016-12-19 23:45:00
2016-12-20,138714,43c2a73fabde0086f22ebabde2a02858,http://data.gdeltproject.org/gdeltv2/20161220234500.export.CSV.zip,2016-12-20 23:45:00
2016-12-21,134648,2a9e4adde56f9d6e5c2236616f6c7f86,http://data.gdeltproject.org/gdeltv2/20161221234500.export.CSV.zip,2016-12-21 23:45:00
2016-12-22,116348,31e00845c5b67222087a1b245f34b02e,http://data.gdeltproject.org/gdeltv2/20161222234500.export.CSV.zip,2016-12-22 23:45:00
2016-12-23,94565,3fe516e33d079205a13e82dd9c104d3d,http://data.gdeltproject.org/gdeltv2/20161223234500.export.CSV.zip,2016-12-23 23:45:00
2016-12-24,56106,26ae4470777346721a184814b705ec82,http://data.gdeltproject.org/gdeltv2/20161224234500.export.CSV.zip,2016-12-24 23:45:00
2016-12-25,40333,cdd1bb9805ffaf1df853cd8aa323586e,http://data.gdeltproject.org/gdeltv2/20161225234500.export.CSV.zip,2016-12-25 23:45:00
2016-12-26,62889,0646e36fa0e7073aadb2530af045c8e9,http://data.gdeltproject.org/gdeltv2/20161226234500.export.CSV.zip,2016-12-26 23:45:00
2016-12-27,104844,3e6de4ca01becbd7843931b0fa21faf7,http://data.gdeltproject.org/gdeltv2/20161227234500.export.CSV.zip,2016-12-27 23:45:00
2016-12-28,106076,a2c76fca39586e80134abfc5768e1e06,http://data.gdeltproject.org/gdeltv2/20161228234500.export.CSV.zip,2016-12-28 23:45:00
2016-12-29,113921,1865d93d90e1363f52d5ff81908a4097,http://data.gdeltproject.org/gdeltv2/20161229234500.export.CSV.zip,2016-12-29 23:45:00
2016-12-30,97842,dfdf7b7206a26bd673c1db0fa30a07b1,http://data.gdeltproject.org/gdeltv2/20161230234500.export.CSV.zip,2016-12-30 23:45:00
2016-12-31,53141,df04d5e949da127bbe4091ecbb6c178a,http://data.gdeltproject.org/gdeltv2/20161231234500.export.CSV.zip,2016-12-31 23:45:00
2017-01-01,54719,88ae0ecacab1331b3877af8bb1865b75,http://data.gdeltproject.org/gdeltv2/20170101234500.export.CSV.zip,2017-01-01 23:45:00
2017-01-02,74625,335d9ece2be6c038dde01894c583e668,http://data.gdeltproject.org/gdeltv2/20170102234500.export.CSV.zip,2017-01-02 23:45:00
2017-01-03,120026,ba4455f6ecd8ade4775f0dac00d659f6,http://data.gdeltproject.org/gdeltv2/20170103234500.export.CSV.zip,2017-01-03 23:45:00
2017-01-04,129397,313a2e25788a9cbb20dcb67ab34ce2fd,http://data.gdeltproject.org/gdeltv2/20170104234500.export.CSV.zip,2017-01-04 23:45:00
2017-01-05,140308,3da96c0b1653b8bae97c4e37182e5742,http://data.gdeltproject.org/gdeltv2/20170105234500.export.CSV.zip,2017-01-05 23:45:00
2017-01-06,134065,fc4af761439734d6cc880964ae83c727,http://data.gdeltproject.org/gdeltv2/20170106234500.export.CSV.zip,2017-01-06 23:45:00
2017-01-07,64728,d617fff3cad633a4d976d71afdb9d942,http://data.gdeltproject.org/gdeltv2/20170107234500.export.CSV.zip,2017-01-07 23:45:00
2017-01-08,90681,dd3a7d2a59ca6b44a8216dfe3648bb33,http://data.gdeltproject.org/gdeltv2/20170108234500.export.CSV.zip,2017-01-08 23:45:00
2017-01-09,159296,c799056755f26e093100a8fe2175e7f0,http://data.gdeltproject.org/gdeltv2/20170109234500.export.CSV.zip,2017-01-09 23:45:00
2017-01-10,130874,9cbb1ecb05a4f0425ac0cf87d08a7a9a,http://data.gdeltproject.org/gdeltv2/20170110234500.export.CSV.zip,2017-01-10 23:45:00
2017-01-11,151554,ec6dc973a8bb6493b9c7e2ba995e23ca,http://data.gdeltproject.org/gdeltv2/20170111234500.export.CSV.zip,2017-01-11 23:45:00
2017-01-12,138458,3c2ff109186dff39545dd7980576f1be,http://data.gdeltproject.org/gdeltv2/20170112234500.export.CSV.zip,2017-01-12 23:45:00
2017-01-13,122328,46e2468dc7d415d9c02e088bab5e43ea,http://data.gdeltproject.org/gdeltv2/20170113234500.export.CSV.zip,2017-01-13 23:45:00
2017-01-14,84929,a9f7c59e81db028424f76d52b7404264,http://data.gdeltproject.org/gdeltv2/20170114234500.export.CSV.zip,2017-01-14 23:45:00
2017-01-15,65426,164f2df0429014071428c95b74a7d5aa,http://data.gdeltproject.org/gdeltv2/20170115234500.export.CSV.zip,2017-01-15 23:45:00
2017-01-16,123318,0cf17671b35ef7ba8f3e324e0ceac865,http://data.gdeltproject.org/gdeltv2/20170116234500.export.CSV.zip,2017-01-16 23:45:00
2017-01-17,180191,f69652dc67eb94e84645ba747bfbba73,http://data.gdeltproject.org/gdeltv2/20170117234500.export.CSV.zip,2017-01-17 23:45:00
2017-01-18,168119,1d549c7edb458a73e3a0342a4c406fdb,http://data.gdeltproject.org/gdeltv2/20170118234500.export.CSV.zip,2017-01-18 23:45:00
2017-01-19,158289,3fa4ffec24c72c813157840d411f67ab,http://data.gdeltproject.org/gdeltv2/20170119234500.export.CSV.zip,2017-01-19 23:45:00
2017-01-20,135555,ba51659845faaa5f436bb4d31d1af747,http://data.gdeltproject.org/gdeltv2/20170120234500.export.CSV.zip,2017-01-20 23:45:00
2017-01-21,81741,2b6f466da27a9f1f107a5c58970ae85a,http://data.gdeltproject.org/gdeltv2/20170121234500.export.CSV.zip,2017-01-21 23:45:00
2017-01-22,77719,95a8315fd7df013dc1d007943f95fa00,http://data.gdeltproject.org/gdeltv2/20170122234500.export.CSV.zip,2017-01-22 23:45:00
2017-01-23,142142,df1d1ac3d7cdcc9ad2abcdcc27dd58ac,http://data.gdeltproject.org/gdeltv2/20170123234500.export.CSV.zip,2017-01-23 23:45:00
2017-01-24,137948,68906e60f04962eb4ae5c0b01979d94e,http://data.gdeltproject.org/gdeltv2/20170124234500.export.CSV.zip,2017-01-24 23:45:00
2017-01-25,164828,b834da81bdb09e684e7b79491978dcba,http://data.gdeltproject.org/gdeltv2/20170125234500.export.CSV.zip,2017-01-25 23:45:00
2017-01-26,154390,38f16a58d8459c877e8103bb2cb9564f,http://data.gdeltproject.org/gdeltv2/20170126234500.export.CSV.zip,2017-01-26 23:45:00
2017-01-27,154886,c66155bc15ba4b874b6377e48b800211,http://data.gdeltproject.org/gdeltv2/20170127234500.export.CSV.zip,2017-01-27 23:45:00
2017-01-28,48882,05bb26d736e447cafd35295e94df84be,http://data.gdeltproject.org/gdeltv2/20170128234500.export.CSV.zip,2017-01-28 23:45:00
2017-01-29,100305,807d4fbdf52dcff28be199729dd4e4f9,http://data.gdeltproject.org/gdeltv2/20170129234500.export.CSV.zip,2017-01-29 23:45:00
2017-01-30,192048,ffa5d47a16af329534b9a54c398822da,http://data.gdeltproject.org/gdeltv2/20170130234500.export.CSV.zip,2017-01-30 23:45:00
2017-01-31,171662,87eb89a2af5ce7f7179bf1558b138df0,http://data.gdeltproject.org/gdeltv2/20170131234500.export.CSV.zip,2017-01-31 23:45:00
2017-02-01,150110,b4a7794cd603fad30c707b7895c8a3f3,http://data.gdeltproject.org/gdeltv2/20170201234500.export.CSV.zip,2017-02-01 23:45:00
2017-02-02,177022,ba5ffc2a8f1560ac31fed65390f92750,http://data.gdeltproject.org/gdeltv2/20170202234500.export.CSV.zip,2017-02-02 23:45:00
2017-02-03,140184,2858e670a77b5e9ea90156e28b590219,http://data.gdeltproject.org/gdeltv2/20170203234500.export.CSV.zip,2017-02-03 23:45:00
2017-02-04,105540,7023ae7c4f430c7b4383717855cd92b0,http://data.gdeltproject.org/gdeltv2/20170204234500.export.CSV.zip,2017-02-04 23:45:00
2017-02-05,83769,057cc69789ef4ddd5c8e76c11d339f0c,http://data.gdeltproject.org/gdeltv2/20170205234500.export.CSV.zip,2017-02-05 23:45:00
2017-02-06,156769,7e6f70301bd7d1b3f044a88ce41f9af5,http://data.gdeltproject.org/gdeltv2/20170206234500.export.CSV.zip,2017-02-06 23:45:00
2017-02-07,172562,8bd808db732c2aded0cd64ab40b0d1d1,http://data.gdeltproject.org/gdeltv2/20170207234500.export.CSV.zip,2017-02-07 23:45:00
2017-02-08,201767,15353cafb1d5e30d25c60aa8b070786d,http://data.gdeltproject.org/gdeltv2/20170208234500.export.CSV.zip,2017-02-08 23:45:00
2017-02-09,182064,5b5c382ca62ea7a956a4cc5f2d89ded0,http://data.gdeltproject.org/gdeltv2/20170209234500.export.CSV.zip,2017-02-09 23:45:00
2017-02-10,143026,7a5d3b8c5e7053fe9d3c3c1c01acba1a,http://data.gdeltproject.org/gdeltv2/20170210234500.export.CSV.zip,2017-02-10 23:45:00
2017-02-11,68009,224607119f7734476fe073fcf1296ac0,http://data.gdeltproject.org/gdeltv2/20170211234500.export.CSV.zip,2017-02-11 23:45:00
2017-02-12,77325,0fd6da5ce075919407e070f6d9f8dcc9,http://data.gdeltproject.org/gdeltv2/20170212234500.export.CSV.zip,2017-02-12 23:45:00
2017-02-13,161510,d9f3fbd95d00263c8f9daa6ed93a2e2b,http://data.gdeltproject.org/gdeltv2/20170213234500.export.CSV.zip,2017-02-13 23:45:00
2017-02-14,160941,ff879d10eafcbc7e80edecea32b3a0a3,http://data.gdeltproject.org/gdeltv2/20170214234500.export.CSV.zip,2017-02-14 23:45:00
2017-02-15,160453,217e8f9136234805dc66324db8075601,http://data.gdeltproject.org/gdeltv2/20170215234500.export.CSV.zip,2017-02-15 23:45:00
2017-02-16,205818,71bc4d483de23f96cedb0fdca7e391d0,http://data.gdeltproject.org/gdeltv2/20170216234500.export.CSV.zip,2017-02-16 23:45:00
2017-02-17,130375,bb55831f85aa16f78448beb7c72e2793,http://data.gdeltproject.org/gdeltv2/20170217234500.export.CSV.zip,2017-02-17 23:45:00
2017-02-18,69489,b00318fa530d06dbdf03c4c8f1c2080d,http://data.gdeltproject.org/gdeltv2/20170218234500.export.CSV.zip,2017-02-18 23:45:00
2017-02-19,105094,3c18188a0746c33c8c5d331e75d69e69,http://data.gdeltproject.org/gdeltv2/20170219234500.export.CSV.zip,2017-02-19 23:45:00
2017-02-20,114871,1f3b2ad5f06880253ba3ac96e754ede1,http://data.gdeltproject.org/gdeltv2/20170220234500.export.CSV.zip,2017-02-20 23:45:00
2017-02-21,155777,93db12befda964be37412643d04295d4,http://data.gdeltproject.org/gdeltv2/20170221234500.export.CSV.zip,2017-02-21 23:45:00
2017-02-22,159691,903eaa685ac4837b122865162c9ba386,http://data.gdeltproject.org/gdeltv2/20170222234500.export.CSV.zip,2017-02-22 23:45:00
2017-02-23,124494,d9a8f47ed49f69ab3466e3ac7b8355c7,http://data.gdeltproject.org/gdeltv2/20170223234500.export.CSV.zip,2017-02-23 23:45:00
2017-02-24,140572,e47c6fcffd9fc71bc61fd3a6785014b3,http://data.gdeltproject.org/gdeltv2/20170224234500.export.CSV.zip,2017-02-24 23:45:00
2017-02-25,89495,110e66702c4f7373b530bb84a86174bd,http://data.gdeltproject.org/gdeltv2/20170225234500.export.CSV.zip,2017-02-25 23:45:00
2017-02-26,64093,f6f26b8060dee3916ce44c297f730fa7,http://data.gdeltproject.org/gdeltv2/20170226234500.export.CSV.zip,2017-02-26 23:45:00
2017-02-27,156749,f604d58cc2ee9cfcd702b75aef0e61a2,http://data.gdeltproject.org/gdeltv2/20170227234500.export.CSV.zip,2017-02-27 23:45:00
2017-02-28,153659,a241965f36a30d8cb3176067ac2aef20,http://data.gdeltproject.org/gdeltv2/20170228234500.export.CSV.zip,2017-02-28 23:45:00
2017-03-01,184225,18d18dc925986c05ddcaf96ec8d4f479,http://data.gdeltproject.org/gdeltv2/20170301234500.export.CSV.zip,2017-03-01 23:45:00
